job_id,skill
1052,ETL
1052,SQL
1053,AWS
1053,ETL
1053,Java
1053,Linux
1053,Looker
1053,MySQL
1053,Python
1053,Redshift
1053,SQL
1053,Snowflake
1053,Tableau
1054,Data Lake
1054,Power BI
1054,Tableau
1055,Power BI
1055,SQL
1055,Snowflake
1055,Tableau
1056,Data Warehouse
1056,SQL
1056,Tableau
1057,Data Warehouse
1057,Docker
1057,Git
1057,Python
1057,SQL
1057,Tableau
1058,AWS
1058,Data Modeling
1058,ETL
1058,Java
1058,Python
1058,SQL
1058,Snowflake
1059,Python
1059,SQL
1059,Tableau
1060,Azure
1060,Machine Learning
1061,Azure
1061,Data Lake
1061,Data Modeling
1061,Data Warehouse
1061,ELT
1061,Java
1061,Kafka
1061,Python
1061,SQL
1061,Scala
1062,Data Warehouse
1062,SQL
1062,Tableau
1063,ETL
1063,Hadoop
1063,Hive
1063,Java
1063,Kafka
1063,Machine Learning
1063,Oracle
1063,Python
1063,SQL
1063,Spark
1064,AWS
1064,Azure
1064,Docker
1064,ETL
1064,Hadoop
1064,Java
1064,Kafka
1064,Kubernetes
1064,Linux
1064,MongoDB
1064,NoSQL
1064,Python
1064,SQL
1064,Snowflake
1064,Spark
1065,Azure
1065,Data Lake
1065,Data Modeling
1065,Data Warehouse
1065,ELT
1065,Java
1065,Kafka
1065,Python
1065,SQL
1065,Scala
1066,AWS
1066,Azure
1066,Data Modeling
1066,Data Warehouse
1066,Hadoop
1066,MySQL
1066,Redshift
1067,AWS
1067,ETL
1067,Machine Learning
1067,Python
1067,SQL
1067,Spark
1068,AWS
1068,Data Modeling
1068,Java
1068,Machine Learning
1068,Python
1068,R
1068,SQL
1068,Scala
1069,Data Warehouse
1069,Docker
1069,Git
1069,Python
1069,SQL
1069,Tableau
1070,Docker
1070,Git
1070,Linux
1070,Python
1071,AWS
1071,Git
1071,Python
1071,R
1071,Scala
1071,Spark
1072,Azure
1072,ETL
1072,Git
1072,Hadoop
1072,Hive
1072,Kafka
1072,Oracle
1072,Power BI
1072,Python
1072,Redshift
1072,SQL
1072,SQL Server
1072,Snowflake
1072,Spark
1072,Tableau
1073,Git
1073,Java
1074,AWS
1074,Airflow
1074,Hadoop
1074,Java
1074,Kafka
1074,NoSQL
1074,PostgreSQL
1074,Python
1074,Redshift
1074,SQL
1074,Scala
1074,Spark
1075,Oracle
1075,SQL
1077,AWS
1077,Docker
1077,Java
1077,Kubernetes
1077,NoSQL
1078,Azure
1078,ETL
1078,Git
1078,Hadoop
1078,Hive
1078,Kafka
1078,Oracle
1078,Power BI
1078,Python
1078,Redshift
1078,SQL
1078,SQL Server
1078,Snowflake
1078,Spark
1078,Tableau
1079,AWS
1079,Data Modeling
1079,Data Warehouse
1079,ETL
1079,Hadoop
1079,Hive
1079,Java
1079,Kafka
1079,NoSQL
1079,Power BI
1079,Python
1079,R
1079,SQL
1079,SQL Server
1079,Scala
1079,Spark
1079,Tableau
1080,AWS
1080,ETL
1080,Java
1080,Linux
1080,Looker
1080,MySQL
1080,Python
1080,Redshift
1080,SQL
1080,Snowflake
1080,Tableau
1081,Hive
1081,Machine Learning
1081,Python
1081,SQL
1081,Scala
1081,Spark
1082,Data Warehouse
1082,Docker
1082,Git
1082,Hadoop
1082,Python
1082,SQL
1082,Tableau
1084,AWS
1084,Docker
1084,Hadoop
1084,Java
1084,Machine Learning
1084,PostgreSQL
1084,Python
1084,Spark
1085,AWS
1085,ETL
1085,Java
1085,Linux
1085,Looker
1085,MySQL
1085,Python
1085,Redshift
1085,SQL
1085,Snowflake
1085,Tableau
1086,AWS
1086,Hadoop
1086,Java
1086,Kafka
1086,NoSQL
1086,Python
1086,SQL
1086,Scala
1086,Spark
1086,Tableau
1087,Git
1087,Hadoop
1087,Hive
1087,MongoDB
1087,SQL
1087,SQL Server
1088,ETL
1088,Hive
1088,Java
1088,Machine Learning
1088,MySQL
1088,NoSQL
1088,Python
1089,Data Warehouse
1089,ELT
1089,ETL
1089,Python
1089,R
1089,SQL
1091,AWS
1091,GCP
1091,Linux
1091,Machine Learning
1091,MySQL
1091,PostgreSQL
1091,Python
1091,R
1092,Azure
1092,Data Lake
1092,Data Warehouse
1092,Machine Learning
1092,Power BI
1092,SQL
1093,Data Lake
1093,Power BI
1093,Tableau
1094,Data Lake
1094,ELT
1094,Machine Learning
1094,SQL
1095,Azure
1095,Hadoop
1095,Kafka
1095,Python
1095,Spark
1096,MySQL
1096,Python
1097,AWS
1097,ETL
1097,Java
1097,Kafka
1097,PostgreSQL
1097,Python
1097,SQL
1097,Snowflake
1097,Spark
1098,SQL
1099,Azure
1099,Data Lake
1099,ETL
1099,Machine Learning
1099,SQL
1100,Azure
1100,Data Modeling
1100,Data Warehouse
1100,ETL
1100,Hadoop
1100,Hive
1100,Java
1100,Linux
1100,Machine Learning
1100,Python
1100,R
1100,SQL
1100,Tableau
1101,AWS
1101,Machine Learning
1101,Python
1101,R
1102,AWS
1102,Airflow
1102,Docker
1102,Hadoop
1102,Java
1102,Python
1102,SQL
1102,Spark
1103,AWS
1103,Hadoop
1103,Java
1103,Kafka
1103,Linux
1103,Machine Learning
1103,NoSQL
1103,Python
1103,Spark
1104,AWS
1104,Python
1105,Docker
1106,Airflow
1106,Azure
1106,Docker
1106,Git
1106,Kubernetes
1106,Linux
1106,Machine Learning
1106,NumPy
1106,Pandas
1106,Python
1106,SQL
1106,SQL Server
1106,Spark
1107,Hadoop
1107,Hive
1107,Python
1107,Scala
1107,Spark
1108,AWS
1108,Azure
1108,Docker
1108,GCP
1108,Kubernetes
1108,Linux
1109,Data Warehouse
1109,Docker
1109,Git
1109,Python
1109,SQL
1109,Tableau
1110,Hive
1110,Machine Learning
1110,Python
1110,SQL
1110,Scala
1110,Spark
1111,AWS
1111,Airflow
1111,Hadoop
1111,Java
1111,Kafka
1111,NoSQL
1111,Python
1111,Redshift
1111,SQL
1111,Scala
1111,Snowflake
1111,Spark
1112,Azure
1112,Data Warehouse
1112,ELT
1112,ETL
1112,Hadoop
1112,Java
1112,Kafka
1112,NoSQL
1112,Python
1112,SQL
1112,Scala
1112,Spark
1113,Tableau
1114,AWS
1114,Python
1114,Spark
1116,AWS
1116,Git
1116,Python
1116,R
1116,SQL
1116,Scala
1116,Spark
1117,Linux
1117,Python
1117,Spark
1118,AWS
1118,Data Warehouse
1118,ELT
1118,ETL
1118,Hadoop
1118,Hive
1118,Java
1118,Kafka
1118,NoSQL
1118,Scala
1118,Spark
1120,Machine Learning
1120,NoSQL
1120,Python
1120,SQL
1121,AWS
1121,Azure
1121,Data Modeling
1121,Data Warehouse
1121,NoSQL
1121,Oracle
1121,Power BI
1121,R
1121,SQL
1121,SQL Server
1121,Tableau
1122,AWS
1122,BigQuery
1122,GCP
1122,Looker
1122,Python
1122,Scala
1122,Snowflake
1122,Spark
1122,Tableau
1123,Azure
1123,Data Modeling
1123,Data Warehouse
1123,Hadoop
1123,Machine Learning
1123,NoSQL
1123,Oracle
1123,R
1123,SQL
1123,SQL Server
1123,Tableau
1124,AWS
1124,Data Warehouse
1124,Hadoop
1125,AWS
1125,Data Warehouse
1125,ETL
1125,Hadoop
1125,Kafka
1125,Oracle
1125,Python
1125,Redshift
1125,SQL
1125,SQL Server
1125,Scala
1125,Snowflake
1125,Spark
1127,AWS
1127,Airflow
1127,Data Warehouse
1127,Docker
1127,Hadoop
1127,MySQL
1127,Python
1127,SQL
1127,Spark
1128,AWS
1128,Java
1128,Linux
1128,SQL
1129,Azure
1129,Data Modeling
1129,Docker
1129,ETL
1129,Kubernetes
1129,Linux
1129,Machine Learning
1129,Python
1129,Spark
1130,AWS
1130,Airflow
1130,Docker
1130,Kubernetes
1130,Python
1130,Spark
1131,AWS
1131,Hive
1131,Python
1131,Scala
1133,ETL
1133,Hadoop
1133,Hive
1133,Spark
1134,AWS
1134,Python
1134,Scala
1135,AWS
1135,Airflow
1135,Docker
1135,Kubernetes
1135,Python
1135,Spark
1136,Data Warehouse
1136,Machine Learning
1136,Python
1136,R
1137,AWS
1137,Hadoop
1137,Hive
1137,Spark
1138,AWS
1138,Hadoop
1138,Hive
1138,Spark
1139,Docker
1139,Git
1139,Kubernetes
1139,MongoDB
1139,SQL
1139,SQL Server
1141,AWS
1141,Airflow
1141,Docker
1141,Hadoop
1141,Java
1141,Python
1141,SQL
1141,Spark
1142,AWS
1142,Hadoop
1142,Java
1142,Kafka
1142,Linux
1142,Machine Learning
1142,NoSQL
1142,Python
1142,Spark
1143,AWS
1143,Azure
1143,Docker
1143,GCP
1143,Kubernetes
1143,Python
1144,AWS
1144,Azure
1144,Data Lake
1144,Data Modeling
1144,Data Warehouse
1144,ETL
1144,Hadoop
1144,MySQL
1144,NoSQL
1144,Redshift
1144,SQL
1144,SQL Server
1144,Snowflake
1144,Spark
1144,Tableau
1145,Java
1145,PostgreSQL
1145,SQL
1146,Hadoop
1146,Java
1146,Python
1146,Scala
1146,Spark
1147,AWS
1147,Python
1148,Kubernetes
1148,SQL
1149,Azure
1149,Data Lake
1149,Data Modeling
1149,Data Warehouse
1149,ELT
1149,Java
1149,Kafka
1149,Python
1149,SQL
1149,Scala
1150,Data Warehouse
1150,Docker
1150,Kubernetes
1150,Machine Learning
1150,MongoDB
1150,Python
1151,Data Modeling
1151,Data Warehouse
1151,Hadoop
1151,Hive
1151,Java
1151,NoSQL
1151,Python
1151,SQL
1151,Snowflake
1151,Spark
1151,Tableau
1152,AWS
1152,Azure
1152,Data Lake
1152,Data Modeling
1152,Data Warehouse
1152,ETL
1152,Hadoop
1152,MySQL
1152,NoSQL
1152,Redshift
1152,SQL
1152,SQL Server
1152,Snowflake
1152,Spark
1152,Tableau
1153,AWS
1153,Azure
1153,Docker
1153,Git
1153,SQL
1154,Git
1154,Linux
1154,SQL
1155,Docker
1155,Java
1155,Kafka
1155,Kubernetes
1155,Linux
1155,Python
1156,Machine Learning
1156,Python
1156,R
1156,SQL
1157,SQL
1158,AWS
1158,Python
1158,SQL
1159,AWS
1159,Hadoop
1159,Java
1159,Kafka
1159,Linux
1159,Machine Learning
1159,NoSQL
1159,Python
1159,Spark
1160,Data Modeling
1160,Data Warehouse
1160,Hadoop
1160,Hive
1160,Java
1160,NoSQL
1160,Python
1160,SQL
1160,Snowflake
1160,Spark
1160,Tableau
1161,AWS
1161,Machine Learning
1161,Python
1161,SQL
1161,Spark
1162,AWS
1162,Azure
1162,Docker
1162,Kubernetes
1163,AWS
1163,SQL
1164,AWS
1164,Java
1164,Machine Learning
1164,Python
1164,SQL
1165,AWS
1165,Airflow
1165,ETL
1165,Looker
1165,Machine Learning
1165,MySQL
1165,Python
1165,Snowflake
1165,Tableau
1166,Tableau
1167,Docker
1167,Git
1167,Java
1167,Kubernetes
1167,Linux
1167,MongoDB
1167,PostgreSQL
1168,PostgreSQL
1168,Redshift
1168,SQL
1168,SQL Server
1168,Tableau
1169,Python
1169,SQL
1170,Azure
1170,Data Modeling
1170,Docker
1170,ETL
1170,Kubernetes
1170,Linux
1170,Machine Learning
1170,Python
1170,Spark
1171,AWS
1171,Java
1171,Machine Learning
1171,Python
1171,Scala
1171,Spark
1172,AWS
1172,Machine Learning
1172,Python
1172,Scala
1172,Spark
1173,Machine Learning
1173,NumPy
1173,Python
1174,Data Lake
1174,Data Warehouse
1174,Hadoop
1174,Linux
1174,SQL
1175,AWS
1175,Looker
1175,Python
1175,Redshift
1175,Scala
1175,Snowflake
1175,Spark
1175,Tableau
1176,AWS
1176,Python
1176,SQL
1176,Spark
1177,SQL
1178,AWS
1178,Python
1179,SQL
1180,AWS
1180,Data Warehouse
1180,Python
1180,SQL
1182,AWS
1182,Hadoop
1182,Java
1182,Kafka
1182,NoSQL
1182,Python
1182,Redshift
1182,SQL
1182,Scala
1182,Snowflake
1182,Spark
1183,AWS
1183,Airflow
1183,Docker
1183,Hadoop
1183,Java
1183,Python
1183,SQL
1183,Spark
1184,Data Lake
1184,Tableau
1185,AWS
1185,Machine Learning
1185,Python
1185,R
1186,AWS
1186,Airflow
1186,Looker
1187,Git
1187,Hadoop
1187,Hive
1187,Java
1187,Kafka
1187,Machine Learning
1187,Python
1187,Scala
1187,Spark
1188,Linux
1189,Azure
1189,Data Lake
1189,Data Modeling
1189,Data Warehouse
1189,ELT
1189,Java
1189,Kafka
1189,Python
1189,SQL
1189,Scala
1190,Data Modeling
1190,Data Warehouse
1190,Hadoop
1190,Hive
1190,Java
1190,NoSQL
1190,Python
1190,SQL
1190,Snowflake
1190,Spark
1190,Tableau
1191,AWS
1191,Azure
1191,ETL
1191,GCP
1191,Hive
1191,Java
1191,Machine Learning
1191,Python
1191,R
1191,SQL
1191,Spark
1192,AWS
1192,Hadoop
1192,Java
1192,Kafka
1192,NoSQL
1192,Python
1192,Redshift
1192,SQL
1192,Scala
1192,Snowflake
1192,Spark
1193,Azure
1193,Data Modeling
1193,Data Warehouse
1193,ETL
1193,MongoDB
1193,NoSQL
1193,Oracle
1193,R
1193,SQL
1193,SQL Server
1194,AWS
1194,Azure
1194,Git
1194,SQL
1195,Data Warehouse
1195,ETL
1195,SQL
1195,Tableau
1196,AWS
1196,Airflow
1196,Docker
1196,Hadoop
1196,Java
1196,Python
1196,SQL
1196,Spark
1197,AWS
1197,Airflow
1197,Hadoop
1197,Java
1197,Kafka
1197,NoSQL
1197,Python
1197,Redshift
1197,SQL
1197,Scala
1197,Snowflake
1197,Spark
1198,AWS
1198,Hadoop
1198,Hive
1198,Linux
1198,Python
1198,R
1198,SQL
1198,Scala
1198,Spark
1199,ELT
1199,ETL
1199,Hadoop
1199,Hive
1199,Python
1199,R
1199,SQL
1200,Linux
1200,MySQL
1200,PostgreSQL
1200,Python
1201,Azure
1201,SQL
1201,SQL Server
1204,AWS
1204,Data Warehouse
1204,ELT
1204,ETL
1204,Hadoop
1204,Hive
1204,Java
1204,Kafka
1204,NoSQL
1204,Python
1204,Redshift
1204,SQL
1204,Scala
1204,Snowflake
1204,Spark
1205,Power BI
1205,Tableau
1206,AWS
1206,Azure
1206,Data Lake
1206,Data Modeling
1206,Data Warehouse
1206,ETL
1206,Hadoop
1206,Java
1206,Linux
1206,Python
1206,R
1206,SQL
1206,Snowflake
1206,Tableau
1207,Docker
1207,Git
1207,Java
1207,Kafka
1207,Kubernetes
1207,Linux
1207,Python
1207,SQL
1207,SQL Server
1208,ETL
1208,NoSQL
1208,Python
1208,SQL
1209,AWS
1209,Airflow
1209,Data Warehouse
1209,ETL
1209,MySQL
1209,Python
1209,Redshift
1209,SQL
1211,Airflow
1211,Data Modeling
1211,Docker
1211,ETL
1211,Git
1211,Kafka
1211,Kubernetes
1211,Linux
1211,Oracle
1211,PostgreSQL
1211,Python
1211,Redshift
1211,SQL
1211,Spark
1212,AWS
1212,Azure
1212,Data Warehouse
1212,GCP
1212,Java
1212,Linux
1212,Oracle
1212,Python
1212,R
1212,SQL
1212,Tableau
1213,SQL
1215,ETL
1215,Python
1215,Scala
1215,Snowflake
1215,Spark
1217,Hadoop
1217,Java
1217,Kafka
1217,Machine Learning
1217,Python
1217,R
1217,Scala
1217,Spark
1218,AWS
1218,Azure
1218,Docker
1218,Kubernetes
1218,Linux
1218,Python
1219,AWS
1219,Azure
1219,Data Warehouse
1219,GCP
1219,Hadoop
1219,Java
1219,Linux
1219,Oracle
1219,Python
1219,R
1219,SQL
1219,Tableau
1220,AWS
1220,ELT
1220,ETL
1220,Hadoop
1220,Hive
1220,Java
1220,Kafka
1220,NoSQL
1220,Python
1220,Redshift
1220,SQL
1220,Scala
1220,Snowflake
1220,Spark
1221,Data Modeling
1221,Data Warehouse
1221,ETL
1222,Hadoop
1222,Java
1222,Kafka
1222,Machine Learning
1222,Python
1222,R
1222,Scala
1222,Spark
1223,AWS
1223,Azure
1223,Data Warehouse
1223,GCP
1223,Python
1223,SQL
1223,Tableau
1224,Java
1224,Kafka
1224,Linux
1224,Python
1224,SQL
1224,Scala
1224,Spark
1225,AWS
1225,ELT
1225,ETL
1225,Hadoop
1225,Hive
1225,Java
1225,Kafka
1225,NoSQL
1225,Python
1225,Redshift
1225,SQL
1225,Scala
1225,Snowflake
1225,Spark
1227,AWS
1227,Data Modeling
1227,ETL
1227,Tableau
1228,Docker
1228,ETL
1228,Machine Learning
1228,Python
1228,SQL
1229,Airflow
1229,Data Modeling
1229,Docker
1229,ETL
1229,Git
1229,Kafka
1229,Kubernetes
1229,Linux
1229,Oracle
1229,PostgreSQL
1229,Python
1229,Redshift
1229,SQL
1229,Spark
1230,Python
1230,R
1230,Scala
1230,Spark
1230,Tableau
1232,AWS
1232,Data Modeling
1232,Data Warehouse
1232,ETL
1232,Java
1232,Linux
1232,Oracle
1232,Power BI
1232,SQL
1232,SQL Server
1232,Tableau
1233,Data Modeling
1233,Data Warehouse
1233,ETL
1233,Hadoop
1233,Hive
1233,R
1233,SQL
1233,Snowflake
1233,Tableau
1235,Python
1235,R
1235,Scala
1235,Spark
1235,Tableau
1236,Linux
1237,SQL
1238,Data Warehouse
1238,ETL
1238,Hadoop
1238,Java
1238,Machine Learning
1238,Python
1239,ETL
1239,Hadoop
1239,Oracle
1239,SQL
1240,AWS
1240,Azure
1240,Data Warehouse
1240,GCP
1240,Hadoop
1240,Java
1240,Linux
1240,Oracle
1240,Python
1240,R
1240,SQL
1240,Tableau
1241,AWS
1241,Data Modeling
1241,Java
1241,Machine Learning
1241,Python
1241,R
1241,SQL
1241,Scala
1242,SQL
1243,Machine Learning
1243,Python
1245,AWS
1245,Airflow
1245,Data Modeling
1245,ETL
1245,Hadoop
1245,Java
1245,Python
1245,R
1245,Redshift
1245,SQL
1245,Spark
1246,Airflow
1248,AWS
1248,Data Warehouse
1248,ETL
1248,Python
1248,Tableau
1250,Linux
1250,Python
1251,Data Modeling
1251,Java
1251,SQL
1255,Airflow
1256,Linux
1257,Python
1259,Data Lake
1259,ETL
1259,Hadoop
1259,Oracle
1259,R
1259,SQL
1259,Tableau
1260,ETL
1260,SQL
1262,Git
1262,Java
1262,Python
1262,SQL
1263,Data Lake
1263,ETL
1263,Machine Learning
1264,Data Lake
1264,ETL
1264,Machine Learning
1264,Oracle
1264,SQL
1264,SQL Server
1271,AWS
1271,Azure
1271,Data Warehouse
1271,GCP
1271,Hadoop
1271,Java
1271,Linux
1271,Oracle
1271,Python
1271,R
1271,SQL
1271,Tableau
1276,Oracle
1276,SQL
1277,Oracle
1277,SQL
1277,SQL Server
1278,Data Modeling
1278,Java
1278,SQL
1280,Oracle
1280,SQL
1280,SQL Server
1282,Power BI
1282,Python
1282,R
1282,SQL
1282,Tableau
1287,AWS
1287,Linux
1292,Linux
1292,SQL
1292,SQL Server
1295,Power BI
1295,SQL
1298,Python
1298,SQL
1299,AWS
1299,Azure
1299,GCP
1299,Python
1300,AWS
1300,Azure
1300,Data Lake
1300,ETL
1300,GCP
1300,Hadoop
1300,Hive
1300,Java
1300,Kafka
1300,Linux
1300,Machine Learning
1300,NoSQL
1300,NumPy
1300,Pandas
1300,Python
1300,SQL
1300,Spark
1302,AWS
1302,Azure
1302,Data Lake
1302,Hadoop
1302,Hive
1302,Java
1302,Python
1302,SQL
1302,Scala
1302,Spark
1303,Python
1305,Oracle
1305,Power BI
1305,R
1305,SQL
1305,Tableau
1306,Azure
1306,Java
1306,Kafka
1306,NoSQL
1307,AWS
1307,Azure
1307,GCP
1307,Linux
1308,Java
1308,Python
1309,AWS
1309,Azure
1309,Git
1309,Java
1309,Kafka
1309,MongoDB
1309,MySQL
1309,NoSQL
1309,Python
1313,Git
1313,Linux
1313,Python
1315,Docker
1315,Kubernetes
1315,Linux
1315,Machine Learning
1315,Python
1316,AWS
1316,Git
1316,Hadoop
1316,Hive
1316,Java
1316,Kubernetes
1316,Scala
1316,Spark
1317,ETL
1317,SQL
1317,Tableau
1318,AWS
1318,Azure
1318,GCP
1318,Linux
1318,Machine Learning
1320,Data Modeling
1320,Hadoop
1320,Java
1320,Linux
1320,MongoDB
1320,Oracle
1320,Python
1322,Python
1323,Linux
1324,Linux
1324,MySQL
1328,Linux
1329,Linux
1330,AWS
1330,Docker
1330,Kubernetes
1330,Python
1331,Linux
1331,NoSQL
1331,SQL
1333,Docker
1333,Hadoop
1333,Java
1333,Kubernetes
1333,Linux
1333,MongoDB
1333,MySQL
1333,PostgreSQL
1334,AWS
1334,Azure
1335,Linux
1337,SQL
1339,Linux
1340,Java
1340,Python
1341,AWS
1341,Azure
1342,AWS
1342,Azure
1342,GCP
1342,Git
1342,Python
1343,ETL
1343,SQL
1343,SQL Server
1344,Docker
1344,Kubernetes
1344,Machine Learning
1344,Python
1345,Linux
1346,Data Modeling
1346,Java
1346,Oracle
1346,SQL
1349,AWS
1349,Azure
1349,Docker
1349,GCP
1349,Java
1349,Kubernetes
1349,MySQL
1349,Python
1349,SQL
1351,Azure
1351,Java
1351,Kafka
1351,NoSQL
1353,R
1354,Python
1355,Data Modeling
1355,Java
1355,Oracle
1355,SQL
1361,Docker
1361,ETL
1361,Kubernetes
1363,AWS
1363,Azure
1363,Docker
1363,Git
1363,Kubernetes
1363,Linux
1363,Python
1363,SQL
1363,SQL Server
1364,ETL
1364,Java
1364,Oracle
1364,SQL
1365,AWS
1365,Linux
1366,Oracle
1369,Python
1370,AWS
1370,Azure
1370,Data Warehouse
1370,Docker
1370,Hadoop
1370,Java
1370,Kafka
1370,Kubernetes
1370,Linux
1370,MongoDB
1370,Oracle
1370,PostgreSQL
1370,Python
1370,SQL
1370,SQL Server
1370,Scala
1370,Spark
1373,Git
1373,Java
1374,Python
1376,AWS
1376,ELT
1376,ETL
1376,Snowflake
1376,dbt
1377,Power BI
1378,Linux
1378,Oracle
1378,SQL
1380,AWS
1380,Linux
1381,Machine Learning
1383,Docker
1383,Hadoop
1383,Java
1383,Kubernetes
1383,Linux
1383,MongoDB
1383,MySQL
1383,PostgreSQL
1383,Python
1384,Data Modeling
1384,Hadoop
1384,Java
1384,Linux
1384,MongoDB
1384,Oracle
1385,Linux
1386,Git
1386,Java
1386,Python
1387,Oracle
1388,Linux
1388,Python
1389,Docker
1389,Kubernetes
1389,Python
1389,SQL
1390,Linux
1390,Python
1391,Docker
1391,Git
1391,Java
1393,Linux
1396,Azure
1396,Python
1397,AWS
1397,ETL
1397,Hadoop
1397,Linux
1397,Oracle
1397,Power BI
1397,Python
1397,R
1397,SQL
1397,SQL Server
1397,Spark
1397,Tableau
1398,AWS
1398,Azure
1398,BigQuery
1398,Docker
1398,GCP
1398,Hadoop
1398,Kafka
1398,Kubernetes
1398,NoSQL
1398,Python
1398,Redshift
1398,Spark
1399,Java
1399,Python
1400,Machine Learning
1400,Python
1401,Java
1401,Python
1401,R
1403,Data Warehouse
1403,ETL
1403,Java
1403,Machine Learning
1403,Python
1403,Redshift
1403,SQL
1403,Scala
1403,Spark
1404,Data Modeling
1404,Java
1404,Machine Learning
1404,NoSQL
1404,Python
1404,SQL
1405,Java
1405,Python
1406,Java
1406,Python
1406,R
1407,Java
1408,Java
1408,R
1409,AWS
1409,Airflow
1409,Data Modeling
1409,Data Warehouse
1409,ETL
1409,Python
1409,R
1409,Redshift
1409,SQL
1410,AWS
1410,Data Modeling
1410,ETL
1410,Java
1410,Python
1410,SQL
1412,Oracle
1412,Python
1412,SQL
1413,AWS
1413,Git
1413,Kafka
1413,Python
1413,Redshift
1413,Spark
1414,ETL
1414,Java
1414,Machine Learning
1414,MongoDB
1414,MySQL
1414,NoSQL
1414,Python
1414,SQL
1414,SQL Server
1414,Scala
1415,Data Modeling
1415,ETL
1415,Python
1415,SQL
1416,Data Warehouse
1416,Git
1416,Hadoop
1416,Java
1416,Python
1418,AWS
1418,Machine Learning
1418,Python
1418,SQL
1419,Machine Learning
1420,R
1422,Docker
1422,Machine Learning
1422,Python
1422,R
1423,ELT
1423,ETL
1423,SQL
1423,SQL Server
1424,Git
1424,Linux
1424,Machine Learning
1424,Python
1424,R
1425,Machine Learning
1425,MySQL
1425,Oracle
1425,PostgreSQL
1425,Python
1425,SQL
1426,Data Modeling
1426,ETL
1426,Hadoop
1426,Hive
1426,NoSQL
1426,SQL
1426,SQL Server
1426,Spark
1427,AWS
1427,Data Modeling
1427,ETL
1427,Java
1427,Python
1427,SQL
1428,AWS
1428,Azure
1428,Data Modeling
1428,Docker
1428,GCP
1428,Hadoop
1428,Hive
1428,Java
1428,Kafka
1428,Kubernetes
1428,Machine Learning
1428,MySQL
1428,NoSQL
1428,PostgreSQL
1428,Python
1428,Scala
1428,Spark
1429,R
1430,Data Modeling
1430,ETL
1430,Hadoop
1430,Hive
1430,NoSQL
1430,SQL
1430,SQL Server
1430,Spark
1432,AWS
1432,Azure
1432,ETL
1432,GCP
1432,Git
1432,Hadoop
1432,Java
1432,Kafka
1432,Kubernetes
1432,NoSQL
1432,Oracle
1432,Python
1432,Spark
1433,AWS
1433,Data Modeling
1433,Data Warehouse
1433,ETL
1433,Git
1433,Linux
1433,MySQL
1433,Oracle
1433,Python
1433,SQL
1434,Python
1435,AWS
1435,Azure
1435,Docker
1435,Git
1435,Hadoop
1435,Kubernetes
1435,Machine Learning
1435,MongoDB
1435,MySQL
1435,NoSQL
1435,R
1435,SQL
1435,SQL Server
1435,Spark
1436,Data Modeling
1436,ETL
1436,SQL
1436,SQL Server
1436,Tableau
1437,Data Modeling
1437,Hadoop
1437,Machine Learning
1437,Spark
1438,Java
1438,Linux
1438,Python
1439,GCP
1439,Git
1439,Linux
1439,Machine Learning
1439,Python
1439,R
1440,Python
1441,R
1442,AWS
1442,Python
1442,R
1442,SQL
1443,NoSQL
1443,Python
1443,SQL
1443,Scala
1444,Git
1444,Java
1444,Linux
1444,NoSQL
1444,Python
1445,Airflow
1445,Data Warehouse
1445,ETL
1445,GCP
1445,Java
1445,NoSQL
1445,PostgreSQL
1445,SQL
1445,Scala
1447,R
1448,AWS
1448,Data Warehouse
1448,ELT
1448,ETL
1448,Linux
1448,Oracle
1448,Python
1448,Redshift
1448,SQL
1448,SQL Server
1448,Snowflake
1449,Data Warehouse
1449,Power BI
1449,Python
1449,R
1449,SQL
1449,Snowflake
1449,Tableau
1450,Machine Learning
1451,Data Warehouse
1451,ETL
1451,Python
1451,SQL
1451,SQL Server
1451,Tableau
1452,AWS
1452,Airflow
1452,Data Modeling
1452,ETL
1452,Redshift
1452,Spark
1453,AWS
1453,Hadoop
1453,Kafka
1453,Linux
1453,NoSQL
1453,Python
1453,Redshift
1453,SQL
1453,Scala
1453,Spark
1454,Docker
1454,Kafka
1454,Kubernetes
1454,Machine Learning
1454,Python
1454,SQL
1454,Snowflake
1454,Spark
1454,Tableau
1455,Azure
1455,R
1455,SQL
1456,Machine Learning
1458,SQL
1459,Airflow
1459,Python
1459,SQL
1459,Tableau
1460,Data Warehouse
1460,ETL
1460,SQL
1460,SQL Server
1460,Tableau
1461,Linux
1462,Linux
1462,SQL
1463,Data Warehouse
1463,ETL
1463,Java
1463,Python
1463,SQL
1463,Snowflake
1464,AWS
1464,Data Warehouse
1464,ETL
1464,Java
1464,Kafka
1464,Python
1464,Redshift
1464,SQL
1464,Scala
1464,Snowflake
1464,Spark
1465,AWS
1465,Redshift
1465,SQL
1467,Kafka
1467,Kubernetes
1467,Python
1467,Scala
1467,Spark
1468,Data Modeling
1468,Hadoop
1468,Machine Learning
1468,Spark
1469,Data Warehouse
1469,Linux
1469,MySQL
1469,Oracle
1469,Python
1469,SQL
1470,R
1472,AWS
1472,Data Lake
1472,Data Warehouse
1472,ETL
1472,Power BI
1472,Python
1472,Redshift
1472,SQL
1472,Spark
1472,Tableau
1473,Docker
1473,Git
1473,Java
1473,Kubernetes
1473,Oracle
1473,SQL
1474,AWS
1474,Data Warehouse
1474,ETL
1474,Java
1474,Kafka
1474,Python
1474,Redshift
1474,SQL
1474,Scala
